Index,RACE.Open,RACE.High,RACE.Low,RACE.Close,RACE.Volume,RACE.Adjusted
2021-04-30,215.389999389648,215.820007324219,213.009994506836,213.389999389648,131200,207.457305908203
2021-05-03,219.369995117188,220.960006713867,217.979995727539,217.979995727539,462200,211.919692993164
2021-05-04,208.800003051758,209.449996948242,200.850006103516,202.979995727539,1148300,197.336715698242
2021-05-05,205.729995727539,205.850006103516,201.610000610352,203.25,497100,197.599212646484
2021-05-06,201.25,202.149993896484,198.949996948242,200.110000610352,540700,194.546508789062
2021-05-07,198.899993896484,201.660003662109,197.990005493164,200.5,389400,194.925674438477
2021-05-10,199.440002441406,201.399993896484,198.809997558594,199.559997558594,189700,194.011810302734
2021-05-11,196.75,198.830001831055,195.789993286133,197.880004882812,195200,192.378524780273
2021-05-12,198.039993286133,199.559997558594,195.460006713867,195.570007324219,213900,190.132736206055
2021-05-13,197.830001831055,198.507995605469,195.339996337891,197.240005493164,152700,191.756301879883
2021-05-14,198.740005493164,199.529998779297,197.919998168945,198.649993896484,133200,193.12712097168
2021-05-17,199.580001831055,201.720001220703,199.25,201.649993896484,131700,196.043701171875
2021-05-18,202.940002441406,204.789993286133,202.699996948242,203.580001831055,240100,197.920043945312
2021-05-19,200.690002441406,203.020004272461,200.539993286133,202.75,167400,197.113128662109
2021-05-20,206,208.389999389648,205.699996948242,208.100006103516,184500,202.314392089844
2021-05-21,211.070007324219,211.809997558594,210.270004272461,211.229995727539,230800,205.357360839844
2021-05-24,211.5,212.940002441406,211.389999389648,212.220001220703,205600,206.31982421875
2021-05-25,212.25,213.820007324219,211.919998168945,213.009994506836,206100,207.087875366211
2021-05-26,212.369995117188,213.389999389648,211.619995117188,212.520004272461,337500,206.611511230469
2021-05-27,211.860000610352,213.690002441406,209.919998168945,210,310400,204.161560058594
2021-05-28,209.979995727539,211.589996337891,209.360000610352,210.910003662109,262800,205.046279907227
2021-06-01,213.210006713867,213.220001220703,211.009994506836,212.699996948242,260600,206.786483764648
2021-06-02,212.360000610352,214.470001220703,212.100006103516,214.410003662109,191800,208.448959350586
2021-06-03,214.410003662109,216.255004882812,213.779998779297,215.429992675781,268000,209.440582275391
2021-06-04,217.25,218.139999389648,216.229995727539,216.880004882812,265600,210.850280761719
2021-06-07,218.809997558594,220.054992675781,218.449996948242,219.369995117188,243900,213.271041870117
2021-06-08,220.770004272461,221.455993652344,217.570007324219,218.820007324219,405600,212.736343383789
2021-06-09,214.699996948242,216.770004272461,212.179992675781,212.179992675781,314400,206.280944824219
2021-06-10,212.399993896484,213.240005493164,210.929992675781,211.649993896484,255600,205.765686035156
2021-06-11,211,211.339996337891,209.949996948242,211.309997558594,132600,205.435134887695
2021-06-14,203.720001220703,205.770004272461,202.535003662109,205.279998779297,405300,199.572784423828
2021-06-15,204.240005493164,204.800003051758,203.132995605469,204.5,498400,198.814468383789
2021-06-16,202.889999389648,203.520004272461,201.330001831055,202.75,403200,197.113128662109
2021-06-17,197.589996337891,202.240005493164,197.330001831055,200.919998168945,620600,195.333999633789
2021-06-18,200.460006713867,200.809997558594,199.75,200.089996337891,196300,194.527084350586
2021-06-21,201.509994506836,203.130004882812,201,202.179992675781,252800,196.558944702148
2021-06-22,202.080001831055,202.080001831055,200.25,201.490005493164,228300,195.888168334961
2021-06-23,201.080001831055,201.080001831055,199.630004882812,200.110000610352,230900,194.546508789062
2021-06-24,201.779998779297,203.720001220703,201.419998168945,203.279998779297,318200,197.628372192383
2021-06-25,204.050003051758,204.899993896484,202.550003051758,204.220001220703,352200,198.542251586914
2021-06-28,205.070007324219,206.074996948242,204.399993896484,205.419998168945,108000,199.708892822266
2021-06-29,206.990005493164,207.449996948242,206.139999389648,206.869995117188,149600,201.118576049805
2021-06-30,206.350006103516,206.929992675781,205.229995727539,206.050003051758,166700,200.321395874023
2021-07-01,204.809997558594,205.050003051758,203.050003051758,203.559997558594,155600,197.900604248047
2021-07-02,204.729995727539,207.660003662109,203.869995117188,206.789993286133,233100,201.040802001953
2021-07-06,206.789993286133,207.005996704102,205.039993286133,205.860000610352,239900,200.136672973633
2021-07-07,206.960006713867,207.574996948242,204.800003051758,207.029998779297,260500,201.274124145508
2021-07-08,204.830001831055,207.259002685547,203.800003051758,205.660003662109,242200,199.942230224609
2021-07-09,208.479995727539,209.380004882812,207.580001831055,209.080001831055,244700,203.267135620117
2021-07-12,210.619995117188,210.619995117188,209.190002441406,209.580001831055,165300,203.753234863281
2021-07-13,208.929992675781,209.880004882812,208.789993286133,209.660003662109,108600,203.830993652344
2021-07-14,210.009994506836,210.779998779297,209.729995727539,210.320007324219,197700,204.472671508789
2021-07-15,206.839996337891,207.309997558594,204.360000610352,206.839996337891,384600,201.089416503906
2021-07-16,207.110000610352,211.220001220703,206.020004272461,206.889999389648,231100,201.13801574707
2021-07-19,204.399993896484,205.311996459961,203.25,204.110000610352,227400,198.435317993164
2021-07-20,202.479995727539,204.25,201.929992675781,204.139999389648,176900,198.464477539062
2021-07-21,205.149993896484,206.630004882812,204.809997558594,205.610000610352,123800,199.893600463867
2021-07-22,206.75,207.210006713867,205.610000610352,207.210006713867,159600,201.449142456055
2021-07-23,209.809997558594,212.449996948242,209.429992675781,212.110000610352,322700,206.212890625
2021-07-26,211.160003662109,212.039993286133,210.899993896484,211.990005493164,197500,206.096237182617
2021-07-27,212.210006713867,212.210006713867,210.149993896484,211.389999389648,242100,205.512924194336
2021-07-28,210.649993896484,212.800003051758,210.169998168945,212.240005493164,224900,206.339279174805
2021-07-29,214.070007324219,216.419998168945,213.820007324219,216.240005493164,308700,210.228088378906
2021-07-30,218,219.449996948242,217.809997558594,218.289993286133,533500,212.221084594727
2021-08-02,216.839996337891,217.179992675781,211.649993896484,212.149993896484,514700,206.251770019531
2021-08-03,211.649993896484,211.979995727539,208.029998779297,211.300003051758,479100,205.425415039062
2021-08-04,212.850006103516,213.300003051758,210.5,211.740005493164,335700,205.853179931641
2021-08-05,216.550003051758,219.529998779297,216.139999389648,219.419998168945,335500,213.319671630859
2021-08-06,220.429992675781,220.949996948242,219.279998779297,219.460006713867,154400,213.358551025391
2021-08-09,221,222.934997558594,220.929992675781,222.119995117188,222200,215.944595336914
2021-08-10,222.589996337891,222.759994506836,220.899993896484,221.199996948242,165200,215.050170898438
2021-08-11,223.539993286133,224.270004272461,222.559997558594,224.039993286133,139700,217.81120300293
2021-08-12,224.100006103516,224.100006103516,222.755004882812,223.25,95400,217.043182373047
2021-08-13,225.630004882812,227.479995727539,225.589996337891,225.880004882812,224300,219.600067138672
2021-08-16,225.490005493164,226.171005249023,223.699996948242,225.869995117188,234500,219.59033203125
2021-08-17,222.830001831055,223.259994506836,218.585006713867,219.25,501400,213.154373168945
2021-08-18,219.789993286133,220.389999389648,218.350006103516,218.350006103516,133200,212.279403686523
2021-08-19,211.979995727539,214.050003051758,211.789993286133,213.160003662109,167000,207.233688354492
2021-08-20,211,214.25,210.839996337891,214.119995117188,274000,208.1669921875
2021-08-23,213.850006103516,217.320007324219,213.600006103516,217.139999389648,263700,211.103057861328
2021-08-24,215,217.740005493164,214.610000610352,215.089996337891,240500,209.110046386719
2021-08-25,216.539993286133,218.764999389648,216.300003051758,217.979995727539,156900,211.919692993164
2021-08-26,215.630004882812,216.660003662109,214.440002441406,214.639999389648,131100,208.672546386719
2021-08-27,214.619995117188,217.339996337891,214.619995117188,216.320007324219,98600,210.305862426758
2021-08-30,216.649993896484,218.880004882812,215.820007324219,217.589996337891,189300,211.540542602539
2021-08-31,216.910003662109,217.660003662109,215.770004272461,217.399993896484,133100,211.355819702148
2021-09-01,217.529998779297,219.279998779297,217.279998779297,217.470001220703,174500,211.423889160156
2021-09-02,219.960006713867,220.639999389648,219.039993286133,219.520004272461,170700,213.416885375977
2021-09-03,219.320007324219,219.660003662109,218.279998779297,218.779998779297,99100,212.697463989258
2021-09-07,220.360000610352,220.679992675781,218.830001831055,220.529998779297,225000,214.398803710938
2021-09-08,219.479995727539,220.429992675781,219.009994506836,219.339996337891,169300,213.241882324219
2021-09-09,223.539993286133,223.580001831055,219.380004882812,219.550003051758,496300,213.446060180664
2021-09-10,222.669998168945,222.820007324219,219.039993286133,219.100006103516,375900,213.008560180664
2021-09-13,220.639999389648,220.639999389648,216.960006713867,219.289993286133,287800,213.193283081055
2021-09-14,221.720001220703,223.210006713867,220.589996337891,220.779998779297,331200,214.641830444336
2021-09-15,221.639999389648,222,219.119995117188,221.479995727539,377000,215.322387695312
2021-09-16,221.820007324219,222.380004882812,218.300003051758,218.860000610352,282900,212.775238037109
2021-09-17,218.509994506836,218.520004272461,215.600006103516,216.389999389648,194400,210.373916625977
2021-09-20,212.449996948242,213.779998779297,211.679992675781,213.169998168945,246200,207.243423461914
2021-09-21,214.779998779297,215.580001831055,214.020004272461,214.710006713867,296300,208.740615844727
2021-09-22,214.570007324219,216.759994506836,213.880004882812,215.839996337891,216300,209.83918762207
2021-09-23,217.190002441406,217.889999389648,215.880004882812,217.119995117188,131600,211.083602905273
2021-09-24,215.740005493164,217.610000610352,215.740005493164,217.460006713867,111600,211.414169311523
2021-09-27,215.850006103516,217.589996337891,214.360000610352,216.550003051758,245200,210.529449462891
2021-09-28,215.119995117188,215.119995117188,210.509994506836,211.309997558594,311700,205.435134887695
2021-09-29,212.419998168945,212.460006713867,209.300003051758,209.380004882812,155100,203.558807373047
2021-09-30,208.279998779297,210.470001220703,207.779998779297,209.119995117188,307400,203.306015014648
2021-10-01,209.830001831055,210.470001220703,207.589996337891,209.190002441406,119400,203.374084472656
2021-10-04,207.839996337891,208.259994506836,205.690002441406,207.240005493164,230800,201.478286743164
2021-10-05,206.720001220703,211.289993286133,206.330001831055,209.710006713867,227100,203.879638671875
2021-10-06,206.149993896484,208.059997558594,206,207.580001831055,165900,201.808853149414
2021-10-07,209.470001220703,212.470001220703,209.339996337891,211.220001220703,216800,205.347625732422
2021-10-08,212.220001220703,214.919998168945,211.869995117188,212.899993896484,229700,206.980926513672
2021-10-11,213.360000610352,217.160003662109,212.550003051758,215.160003662109,408500,209.178100585938
2021-10-12,215.699996948242,217.389999389648,215.039993286133,215.619995117188,217900,209.625305175781
2021-10-13,217.020004272461,217.020004272461,213.845001220703,214.050003051758,472400,208.098968505859
2021-10-14,217.869995117188,223.399993896484,217.139999389648,223.339996337891,319700,217.130676269531
2021-10-15,222.729995727539,224.429992675781,222.089996337891,224.419998168945,274500,218.180633544922
2021-10-18,222.119995117188,223.179992675781,221.160003662109,222.399993896484,147900,216.216796875
2021-10-19,223.740005493164,225.809997558594,223.460006713867,224.690002441406,265200,218.443130493164
2021-10-20,224.389999389648,224.820007324219,222.869995117188,223.039993286133,198300,216.839019775391
2021-10-21,224.039993286133,225.699996948242,223.669998168945,224.610000610352,115100,218.365371704102
2021-10-22,224.399993896484,224.490005493164,222.240005493164,223,124800,216.800140380859
2021-10-25,227.360000610352,232.774993896484,226.419998168945,231.009994506836,398000,224.587432861328
2021-10-26,236.320007324219,236.520004272461,229.899993896484,230,894600,223.605529785156
2021-10-27,230.639999389648,232.830001831055,230,231.440002441406,284500,225.005462646484
2021-10-28,236.300003051758,238,234.529998779297,235.059997558594,516100,228.524841308594
2021-10-29,235.160003662109,237.539993286133,235.020004272461,237.169998168945,874500,230.576156616211
2021-11-01,241.350006103516,244.119995117188,238.899993896484,239.740005493164,834500,233.074722290039
2021-11-02,240.059997558594,249.009994506836,239.389999389648,248.809997558594,601700,241.892547607422
2021-11-03,261.670013427734,261.959991455078,253.589996337891,255.679992675781,1116900,248.571548461914
2021-11-04,256.450012207031,258.320007324219,254.759994506836,257.329986572266,405800,250.175674438477
2021-11-05,266.220001220703,266.670013427734,261.519989013672,262.519989013672,628700,255.221405029297
2021-11-08,262.359985351562,263.940002441406,260.730010986328,260.730010986328,285800,253.481155395508
2021-11-09,260.880004882812,261,256.285003662109,256.670013427734,381700,249.534027099609
2021-11-10,254.949996948242,256.880004882812,252.720001220703,252.979995727539,428500,245.946624755859
2021-11-11,256.140014648438,258.440002441406,255.059997558594,258.100006103516,353000,250.924301147461
2021-11-12,259.799987792969,260.946990966797,258.299987792969,258.570007324219,330100,251.381210327148
2021-11-15,260.190002441406,260.290008544922,258.279998779297,258.850006103516,139700,251.653427124023
2021-11-16,258.660003662109,259.744995117188,257.480010986328,257.890014648438,195500,250.720123291016
2021-11-17,263.519989013672,268.5,262.279998779297,266.279998779297,851600,258.876861572266
2021-11-18,266.839996337891,267.450012207031,264.420013427734,265.799987792969,362600,258.410186767578
2021-11-19,268.799987792969,271.899993896484,268.140014648438,271.309997558594,456700,263.767028808594
2021-11-22,275.369995117188,278.779998779297,273,275.299987792969,724300,267.646087646484
2021-11-23,271.380004882812,271.799987792969,264.959991455078,266.959991455078,516500,259.537933349609
2021-11-24,264.059997558594,268.855010986328,263.899993896484,268.329986572266,257900,260.869842529297
2021-11-26,264.540008544922,265.890014648438,261.230010986328,262.709991455078,273900,255.406097412109
2021-11-29,266.100006103516,267.820007324219,265.070007324219,265.769989013672,224500,258.381042480469
2021-11-30,266.420013427734,267.660003662109,259.709991455078,260.459991455078,380800,253.218627929688
2021-12-01,263.720001220703,264.589996337891,256.850006103516,256.859985351562,364100,249.718734741211
2021-12-02,260.399993896484,263.75,260.230010986328,262.480010986328,465000,255.182510375977
2021-12-03,261.899993896484,262.589996337891,256.799987792969,258.809997558594,284600,251.614547729492
2021-12-06,258.890014648438,261.320007324219,256.869995117188,258.529998779297,367000,251.342346191406
2021-12-07,263.640014648438,266.997985839844,263.149993896484,265.899993896484,290100,258.507446289062
2021-12-08,267.720001220703,268.420013427734,264.078002929688,267.070007324219,288200,259.644897460938
2021-12-09,263.549987792969,264.299987792969,259.755004882812,260.25,313700,253.014511108398
2021-12-10,259.799987792969,261.5,258.850006103516,261.299987792969,413600,254.035308837891
2021-12-13,259.880004882812,260.809997558594,257.709991455078,258.399993896484,192600,251.215942382812
2021-12-14,256.260009765625,256.739990234375,251.889999389648,253.309997558594,449800,246.267440795898
2021-12-15,258.5,260.519989013672,255.910003662109,260.470001220703,605800,253.228378295898
2021-12-16,259.130004882812,260.040008544922,256.010009765625,256.579986572266,301200,249.446533203125
2021-12-17,253.800003051758,256.299987792969,252.27099609375,252.509994506836,442000,245.489685058594
2021-12-20,250.440002441406,251.059997558594,247.684997558594,249.600006103516,520400,242.660598754883
2021-12-21,249.399993896484,249.970001220703,246.839996337891,249.020004272461,456100,242.096725463867
2021-12-22,247.300003051758,251.649993896484,247.020004272461,250.699996948242,243100,243.730010986328
2021-12-23,250,254.479995727539,249.839996337891,253.460006713867,223300,246.413284301758
2021-12-27,254.679992675781,258.559997558594,254.279998779297,258.140014648438,169000,250.963180541992
2021-12-28,258.309997558594,258.692993164062,257.100006103516,257.5,142300,250.340957641602
2021-12-29,256.5,258.089996337891,255.229995727539,257.799987792969,119400,250.632598876953
2021-12-30,257.049987792969,259.690002441406,256.760009765625,256.829986572266,168200,249.689575195312
2021-12-31,256.640014648438,260.429992675781,256.640014648438,258.820007324219,133000,251.624237060547
2022-01-03,259.399993896484,259.869995117188,256.839996337891,259.489990234375,192600,252.275604248047
2022-01-04,261.779998779297,271.950012207031,261.779998779297,269.190002441406,691900,261.705932617188
2022-01-05,268.670013427734,268.809997558594,262.190002441406,262.790008544922,278700,255.483901977539
2022-01-06,262.489990234375,263.040008544922,259,261.579986572266,302000,254.307525634766
2022-01-07,257.519989013672,258.600006103516,254.119995117188,257.019989013672,276600,249.874282836914
2022-01-10,252.029998779297,254.580001831055,249.169998168945,254.220001220703,586800,247.152145385742
2022-01-11,251.539993286133,254.679992675781,250.110000610352,254.339996337891,331200,247.268798828125
2022-01-12,256.660003662109,259.5,256.260009765625,258.410003662109,240700,251.225662231445
2022-01-13,256.079986572266,257.940002441406,250.860000610352,251.009994506836,251900,244.031387329102
2022-01-14,246.399993896484,247.259994506836,242.5,245.389999389648,346500,238.567642211914
2022-01-18,238.479995727539,239.735000610352,236.199996948242,236.649993896484,326100,230.070617675781
2022-01-19,241.25,242.110000610352,237.914993286133,239.080001831055,448800,232.433059692383
2022-01-20,240.240005493164,243.300003051758,236.259994506836,236.600006103516,293500,230.022033691406
2022-01-21,234.179992675781,235.770004272461,231.889999389648,232.309997558594,391200,225.851272583008
2022-01-24,227.070007324219,231.729995727539,221.427993774414,231.720001220703,476200,225.277694702148
2022-01-25,225.440002441406,229.350006103516,224.169998168945,226.660003662109,385500,220.358367919922
2022-01-26,228.050003051758,232.869995117188,224.169998168945,226.259994506836,406100,219.969482421875
2022-01-27,225.479995727539,225.589996337891,220.539993286133,221.119995117188,400100,214.972381591797
2022-01-28,222.559997558594,226.979995727539,221,226.979995727539,280200,220.669464111328
2022-01-31,225.520004272461,232.119995117188,225.229995727539,230.960006713867,818600,224.538848876953
2022-02-01,233.990005493164,235.710006713867,231.179992675781,235.490005493164,551400,228.942886352539
2022-02-02,237,239.059997558594,235.369995117188,238.410003662109,551800,231.781707763672
2022-02-03,232.649993896484,235.009994506836,229.279998779297,229.529998779297,288700,223.148574829102
2022-02-04,227.740005493164,231.539993286133,226.649993896484,230.130004882812,268300,223.731918334961
2022-02-07,225.949996948242,228.179992675781,224.059997558594,225.520004272461,577700,219.250076293945
2022-02-08,221.350006103516,228.039993286133,220.080001831055,227.089996337891,578400,220.776397705078
2022-02-09,231.899993896484,234.505004882812,231.059997558594,233.800003051758,345400,227.299865722656
2022-02-10,225.100006103516,229.419998168945,224.229995727539,224.5,443900,218.258422851562
2022-02-11,222.5,223.979995727539,216.190002441406,218.169998168945,773100,212.104415893555
2022-02-14,217.720001220703,219.889999389648,216.529998779297,218.210006713867,433400,212.143310546875
2022-02-15,224.779998779297,226.100006103516,223.550994873047,224.240005493164,357900,218.005661010742
2022-02-16,223.539993286133,224.770004272461,221.130004882812,224.070007324219,241500,217.840393066406
2022-02-17,225.570007324219,225.604995727539,220.970001220703,220.970001220703,196500,214.826568603516
2022-02-18,221.220001220703,222.130004882812,219.160003662109,220.380004882812,256300,214.252960205078
2022-02-22,217,219.899993896484,214.039993286133,216.429992675781,344200,210.412780761719
2022-02-23,221.029998779297,221.449996948242,215.070007324219,215.300003051758,301200,209.314208984375
2022-02-24,204.880004882812,215.875,204.300003051758,215.550003051758,732800,209.557266235352
2022-02-25,212.199996948242,215.460006713867,210.300003051758,213.419998168945,460300,207.486480712891
2022-02-28,212.039993286133,218,211.679992675781,215.309997558594,376300,209.323944091797
2022-03-01,214.899993896484,215.369995117188,207.630004882812,208.479995727539,357700,202.683822631836
2022-03-02,208.979995727539,211.266006469727,208.029998779297,210.059997558594,321300,204.219879150391
2022-03-03,211.080001831055,211.380004882812,203.389999389648,203.740005493164,341100,198.075607299805
2022-03-04,200.710006713867,201.190002441406,196.679992675781,198.410003662109,753800,192.893783569336
2022-03-07,195.279998779297,195.899993896484,181.339996337891,183.25,941700,178.155258178711
2022-03-08,186.699996948242,188.929992675781,178.869995117188,181.479995727539,1001300,176.434463500977
2022-03-09,195.910003662109,199.199996948242,193.514999389648,197.720001220703,731900,192.222961425781
2022-03-10,193.800003051758,194.520004272461,189.770004272461,192.960006713867,658200,187.595321655273
2022-03-11,195.259994506836,195.539993286133,189.75,190.449996948242,459500,185.155090332031
2022-03-14,194.490005493164,197.001998901367,192.240005493164,192.929992675781,423600,187.566131591797
2022-03-15,193.449996948242,195.300003051758,192.509002685547,195.199996948242,275800,189.773025512695
2022-03-16,201.320007324219,209.059997558594,201.240005493164,208.899993896484,631900,203.092132568359
2022-03-17,204.880004882812,209.720001220703,204.600006103516,209.529998779297,376200,203.704605102539
2022-03-18,204.820007324219,210.520004272461,204.800003051758,209.610000610352,359500,203.78239440918
2022-03-21,210,210.335998535156,205.580001831055,207.539993286133,263500,201.769943237305
2022-03-22,211.110000610352,214.949996948242,211.110000610352,212.389999389648,621500,206.485122680664
2022-03-23,210.009994506836,210.479995727539,207.470001220703,207.880004882812,518900,202.100509643555
2022-03-24,209.899993896484,213.789993286133,208.610000610352,213.119995117188,322800,207.194808959961
2022-03-25,214.160003662109,214.559997558594,210.729995727539,213.339996337891,296700,207.40869140625
2022-03-28,215,217.029998779297,213.210006713867,214.440002441406,385400,208.478103637695
2022-03-29,224.240005493164,225.580001831055,219.080001831055,222.889999389648,586500,216.693176269531
2022-03-30,222.389999389648,224.399993896484,219.970001220703,221.190002441406,362500,215.040451049805
2022-03-31,222.320007324219,222.960006713867,217.919998168945,218.089996337891,462800,212.026626586914
2022-04-01,220.429992675781,221.820007324219,218.360000610352,221.080001831055,264600,214.933517456055
2022-04-04,229.619995117188,232.139999389648,228.240005493164,231.429992675781,754700,224.995742797852
2022-04-05,228.839996337891,230.279998779297,224.649993896484,225.779998779297,620100,219.502838134766
2022-04-06,221.240005493164,221.850006103516,218,220.199996948242,553800,214.077987670898
2022-04-07,221.360000610352,222.300003051758,216.899993896484,221.399993896484,458800,215.244598388672
2022-04-08,217.919998168945,222.279998779297,217.740005493164,219.509994506836,356400,213.407150268555
2022-04-11,219.240005493164,223.300003051758,218.580001831055,220.759994506836,595200,214.622406005859
2022-04-12,225.710006713867,226.559997558594,220.380004882812,221.710006713867,369300,215.546005249023
2022-04-13,218.220001220703,223.960006713867,218.106002807617,223.470001220703,235400,217.257080078125
2022-04-14,223.740005493164,224.759994506836,219.335006713867,219.990005493164,275300,213.873809814453
2022-04-18,219.990005493164,222.610000610352,219,220.5,190000,214.369644165039
2022-04-19,217.820007324219,222.970001220703,217.479995727539,222.850006103516,261500,218.107376098633
2022-04-20,223.350006103516,224.160003662109,221.339996337891,221.639999389648,208300,216.923095703125
2022-04-21,223.320007324219,225.960006713867,216.839996337891,216.889999389648,399500,212.274200439453
2022-04-22,214.259994506836,215.399993896484,210.309997558594,210.460006713867,400900,205.981048583984
2022-04-25,209.029998779297,213.399993896484,208.630004882812,213.369995117188,306100,208.8291015625
2022-04-26,211.440002441406,211.679992675781,204.550003051758,205.789993286133,528000,201.410415649414
2022-04-27,205.789993286133,210.044998168945,205.729995727539,207.889999389648,288800,203.465728759766
2022-04-28,210.679992675781,215.419998168945,208.800003051758,214.039993286133,256800,209.484848022461
2022-04-29,213.130004882812,215.880004882812,209.580001831055,209.740005493164,317800,205.2763671875
2022-05-02,209.5,211.080001831055,206.820007324219,210.559997558594,280900,206.078903198242
2022-05-03,214.139999389648,215.860000610352,212.610000610352,214.229995727539,382900,209.670806884766
2022-05-04,208.779998779297,212.449996948242,202.949996948242,211.75,1332300,207.243591308594
2022-05-05,206.399993896484,206.399993896484,199.449996948242,202.059997558594,565800,197.759811401367
2022-05-06,199.089996337891,200.449996948242,194.699996948242,197.860000610352,693700,193.649185180664
2022-05-09,192.910003662109,194.110000610352,190.350006103516,190.559997558594,597900,186.504531860352
2022-05-10,194.449996948242,194.880004882812,187.725006103516,190.710006713867,909600,186.6513671875
2022-05-11,190.119995117188,195.130004882812,188.330001831055,188.5,519200,184.488403320312
2022-05-12,185.5,190.800003051758,183.97200012207,188.990005493164,628900,184.967971801758
2022-05-13,191.029998779297,196.220001220703,190.199996948242,193.910003662109,494100,189.783264160156
2022-05-16,192.509994506836,192.509994506836,186.970001220703,187.610000610352,599700,183.617324829102
2022-05-17,191.600006103516,193.360000610352,190.179992675781,192.369995117188,808700,188.276016235352
2022-05-18,188.380004882812,189,181.669998168945,183.169998168945,882300,179.271820068359
2022-05-19,183.5,190.020004272461,183.179992675781,188.440002441406,666600,184.429672241211
2022-05-20,192.050003051758,193.199996948242,184.630004882812,189.479995727539,643700,185.447509765625
2022-05-23,188.529998779297,190.839996337891,186.960998535156,189.660003662109,405500,185.623687744141
2022-05-24,190.330001831055,191.279998779297,188.610000610352,190.520004272461,302600,186.465408325195
2022-05-25,188.089996337891,192.634994506836,188.020004272461,191.039993286133,269100,186.974334716797
2022-05-26,192.119995117188,198.139999389648,192.119995117188,197.020004272461,417200,192.827087402344
2022-05-27,200.399993896484,201.869995117188,199.770004272461,201.860000610352,437800,197.564056396484
2022-05-31,195.779998779297,196.699996948242,193.223007202148,194.970001220703,461300,190.820709228516
2022-06-01,192.009994506836,192.899993896484,187.759994506836,189.169998168945,558400,185.144134521484
2022-06-02,190.899993896484,198,190.776000976562,197.880004882812,399400,193.668762207031
2022-06-03,192.610000610352,193.949996948242,189.434997558594,189.710006713867,535700,185.672637939453
2022-06-06,192.600006103516,194.25,191.460006713867,193.270004272461,279600,189.156890869141
2022-06-07,189.399993896484,191.410003662109,187.919998168945,191.160003662109,337000,187.091796875
2022-06-08,191.559997558594,194.839996337891,190.759994506836,191.869995117188,499500,187.786666870117
2022-06-09,189.309997558594,194.429992675781,186.949996948242,187.449996948242,614700,183.460723876953
2022-06-10,182.789993286133,183.679992675781,180.669998168945,181.820007324219,416800,177.950561523438
2022-06-13,174.119995117188,175.440002441406,171.210006713867,171.509994506836,659800,167.859970092773
2022-06-14,171.429992675781,172.220001220703,167.449996948242,168.75,640900,165.15869140625
2022-06-15,172.809997558594,178.570007324219,172.429992675781,176.869995117188,682200,173.105880737305
2022-06-16,176.899993896484,180.024993896484,172.720001220703,174.059997558594,802300,170.355697631836
2022-06-17,175.880004882812,177.350006103516,173.240997314453,176.029998779297,788700,172.283767700195
2022-06-21,183.5,185.490005493164,182.910003662109,184.429992675781,621200,180.504989624023
2022-06-22,181.360000610352,185.539993286133,181.020004272461,183.75,608700,179.839477539062
2022-06-23,183.839996337891,186.119995117188,182.820007324219,185.610000610352,375800,181.659896850586
2022-06-24,186.759994506836,192.059997558594,186.5,191.940002441406,367400,187.855178833008
2022-06-27,188.919998168945,189.479995727539,186.350006103516,186.460006713867,458500,182.491806030273
2022-06-28,188.339996337891,189.960006713867,184.990005493164,185.070007324219,342100,181.131393432617
2022-06-29,182.919998168945,185.445007324219,182.039993286133,184.800003051758,456700,180.867126464844
2022-06-30,181.339996337891,185.410003662109,179.270004272461,183.479995727539,449900,179.575210571289
2022-07-01,183.119995117188,187.970001220703,182.820007324219,187.940002441406,338300,183.940307617188
2022-07-05,185.460006713867,190.119995117188,184.860000610352,189.979995727539,300700,185.936889648438
2022-07-06,188.809997558594,190.490005493164,186.240005493164,189.809997558594,267200,185.770523071289
2022-07-07,190.839996337891,192.75,190.740005493164,192.570007324219,235200,188.471786499023
2022-07-08,191.460006713867,194.979995727539,191.460006713867,193.630004882812,240700,189.509216308594
2022-07-11,192.770004272461,193.839996337891,190.470001220703,190.679992675781,427400,186.621978759766
2022-07-12,191.639999389648,192.449996948242,188.679992675781,188.860000610352,446600,184.840713500977
2022-07-13,187.039993286133,192,186.580001831055,191.119995117188,263800,187.052612304688
2022-07-14,188.970001220703,190.309997558594,185.317993164062,188.75,466100,184.733062744141
2022-07-15,191.389999389648,195.550003051758,190.720001220703,193.470001220703,469500,189.352630615234
2022-07-18,198.979995727539,199.619995117188,195.020004272461,195.080001831055,547700,190.928359985352
2022-07-19,200.220001220703,201.600006103516,198.809997558594,198.979995727539,537600,194.745361328125
2022-07-20,195.850006103516,198.095001220703,194.350006103516,195.589996337891,421300,191.427505493164
2022-07-21,198.179992675781,202.199996948242,198.179992675781,202.039993286133,361200,197.740219116211
2022-07-22,202.619995117188,204.419998168945,200.039993286133,200.429992675781,207800,196.164489746094
2022-07-25,203.300003051758,203.610000610352,201,201.610000610352,265000,197.319396972656
2022-07-26,197.860000610352,198.160003662109,194.860000610352,195.649993896484,261400,191.486221313477
2022-07-27,198.25,201.190002441406,197.050003051758,200.729995727539,368500,196.458099365234
2022-07-28,205.020004272461,208.718002319336,203.699996948242,207.490005493164,420300,203.074249267578
2022-07-29,209.399993896484,211.25,208.440002441406,211.229995727539,337600,206.734649658203
2022-08-01,213.889999389648,214.539993286133,211.729995727539,213.210006713867,380100,208.67253112793
