Index,LLY.Open,LLY.High,LLY.Low,LLY.Close,LLY.Volume,LLY.Adjusted
2015-11-24,83.5599975585938,84.3199996948242,83.0500030517578,83.879997253418,3431100,70.9098892211914
2015-11-25,83.879997253418,84.4199981689453,83.5500030517578,83.7399978637695,2529400,70.79150390625
2015-11-27,83.7699966430664,84.25,83.5999984741211,83.6500015258789,1253800,70.7154235839844
2015-11-30,83.7600021362305,84.0299987792969,82.0400009155273,82.0400009155273,6563300,69.354377746582
2015-12-01,84.2099990844727,86.5299987792969,83.3399963378906,86.5,7368900,73.124755859375
2015-12-02,86.2600021362305,86.7300033569336,84.4199981689453,84.5599975585938,4444800,71.4847183227539
2015-12-03,84.6500015258789,84.8399963378906,82.5599975585938,83.0599975585938,3669800,70.216667175293
2015-12-04,83.4700012207031,87.2799987792969,83.4300003051758,86.620002746582,6987600,73.226203918457
2015-12-07,87.4499969482422,88.1600036621094,85.8899993896484,86.379997253418,4379000,73.023307800293
2015-12-08,85.620002746582,87.6699981689453,85.5699996948242,86.4100036621094,4761000,73.0486679077148
2015-12-09,86.0199966430664,86.3199996948242,83.5699996948242,83.8600006103516,5479500,70.8929443359375
2015-12-10,84.2300033569336,85.5100021362305,83.3600006103516,84.9100036621094,3667200,71.7806243896484
2015-12-11,83.8000030517578,84.379997253418,83.120002746582,83.2900009155273,3738200,70.4110946655273
2015-12-14,83.3600006103516,84.7099990844727,82.9700012207031,84.6800003051758,5208700,71.5861434936523
2015-12-15,85.1800003051758,85.9800033569336,85.0199966430664,85.5199966430664,3975500,72.296272277832
2015-12-16,86,86.5800018310547,84.0500030517578,86.2900009155273,2983600,72.9472274780273
2015-12-17,86.75,87.2099990844727,86.1999969482422,86.2200012207031,3928200,72.8880615234375
2015-12-18,85.5699996948242,85.9800033569336,84.7699966430664,84.7699966430664,5821300,71.6622619628906
2015-12-21,85.7200012207031,86.4499969482422,85.1500015258789,86.0400009155273,3742400,72.7358703613281
2015-12-22,86.2699966430664,86.4700012207031,85.2699966430664,85.9100036621094,2446100,72.6259918212891
2015-12-23,86.3600006103516,86.870002746582,86.129997253418,86.1999969482422,2804200,72.8711395263672
2015-12-24,85.9800033569336,86.1500015258789,85.4700012207031,85.8499984741211,1486900,72.5752639770508
2015-12-28,85.5800018310547,85.6999969482422,84.8899993896484,85.4899978637695,2031100,72.2708969116211
2015-12-29,85.8399963378906,86.870002746582,85.5999984741211,86.25,2097700,72.9134063720703
2015-12-30,86.4499969482422,87.0999984741211,86.1399993896484,86.1999969482422,1969400,72.8711395263672
2015-12-31,85.7200012207031,85.75,84.0800018310547,84.2600021362305,3178500,71.2310943603516
2016-01-04,83.4000015258789,83.5999984741211,81.7900009155273,82.870002746582,6907300,70.0560455322266
2016-01-05,82.9000015258789,85.4000015258789,82.870002746582,84.1100006103516,7475300,71.1043243408203
2016-01-06,82.6900024414062,84.879997253418,82.5,83.5800018310547,6628400,70.6562805175781
2016-01-07,81.629997253418,82.8099975585938,80.8300018310547,81.4100036621094,5833200,68.8218002319336
2016-01-08,81.6699981689453,82.4899978637695,81.0400009155273,81.25,5880200,68.6865539550781
2016-01-11,81.3000030517578,81.9199981689453,78.8300018310547,80.2699966430664,4889300,67.8580703735352
2016-01-12,80.6100006103516,81,79.5199966430664,80.4000015258789,4329300,67.9679870605469
2016-01-13,80.7399978637695,80.8199996948242,79.0899963378906,79.3000030517578,4628400,67.0380630493164
2016-01-14,79.2799987792969,82.7300033569336,78.620002746582,82.5400009155273,8253700,69.7770767211914
2016-01-15,80.6900024414062,81.5800018310547,80.0800018310547,81.2399978637695,6674300,68.678092956543
2016-01-19,82.3099975585938,84.8000030517578,81.9599990844727,83.2300033569336,9162300,70.3603973388672
2016-01-20,81.8499984741211,83.4700012207031,80.4100036621094,82.620002746582,8354400,69.8447113037109
2016-01-21,82.5599975585938,82.620002746582,80.5899963378906,81.4000015258789,4930800,68.813362121582
2016-01-22,82.4000015258789,83.1600036621094,81.9100036621094,82.4800033569336,3456300,69.7263488769531
2016-01-25,82.5,83.1999969482422,81.620002746582,81.7099990844727,2632800,69.0754165649414
2016-01-26,81.75,82.1699981689453,80.9100036621094,81.9599990844727,4583400,69.2867584228516
2016-01-27,81.6100006103516,83.25,80.9599990844727,81.7600021362305,4341900,69.11767578125
2016-01-28,81.870002746582,82.4899978637695,76.5400009155273,76.8099975585938,10128700,64.9330825805664
2016-01-29,77.3600006103516,79.4199981689453,77.2300033569336,79.0999984741211,7042500,66.8689956665039
2016-02-01,78.2099990844727,79.1600036621094,77.2799987792969,78.4000015258789,4056000,66.2772369384766
2016-02-02,77.6600036621094,78.3000030517578,76.0899963378906,76.3000030517578,4804200,64.5019607543945
2016-02-03,76.4599990844727,77.5500030517578,74.1800003051758,76.0899963378906,6966400,64.3244247436523
2016-02-04,75.9499969482422,76.5299987792969,73.4400024414062,74.2799987792969,6339500,62.7943000793457
2016-02-05,74.1600036621094,75.8199996948242,73.5500030517578,74.3199996948242,6312800,62.828125
2016-02-08,73.5500030517578,74.5800018310547,72.8300018310547,74.1900024414062,4348800,62.7181930541992
2016-02-09,73.4300003051758,74.9599990844727,72.7200012207031,73.7399978637695,5160000,62.3378028869629
2016-02-10,73.7300033569336,74.870002746582,72.9800033569336,73.0699996948242,4748700,62.2015953063965
2016-02-11,72.1999969482422,72.629997253418,70.8300018310547,71.4199981689453,5425400,60.7970085144043
2016-02-12,71.5699996948242,71.7300033569336,70.4300003051758,71.2699966430664,6332600,60.6693153381348
2016-02-16,71.9499969482422,73.4199981689453,71.9300003051758,73.3300018310547,4811300,62.4229278564453
2016-02-17,74.0100021362305,74.9199981689453,73.0899963378906,74.6800003051758,4000300,63.5721282958984
2016-02-18,73.4199981689453,74.5500030517578,73.1600036621094,73.4700012207031,5620000,62.5420837402344
2016-02-19,72.6900024414062,73.0699996948242,72.1999969482422,72.6100006103516,6650800,61.8100051879883
2016-02-22,72.9100036621094,73.6399993896484,72.0999984741211,73.0100021362305,5672600,62.1505126953125
2016-02-23,73.0999984741211,74.5,73.0599975585938,73.4700012207031,4411200,62.5420837402344
2016-02-24,73.3300018310547,74.2799987792969,72.6399993896484,74.0999984741211,3636100,63.0783805847168
2016-02-25,74.2699966430664,74.8899993896484,73.7699966430664,74.8199996948242,4306800,63.6912803649902
2016-02-26,75.4199981689453,75.7900009155273,73.4100036621094,73.5999984741211,4807700,62.652759552002
2016-02-29,73.370002746582,73.370002746582,71.9800033569336,72,5730200,61.2907409667969
2016-03-01,72.629997253418,72.8099975585938,71.8600006103516,72.7399978637695,4541700,61.9206809997559
2016-03-02,72.7300033569336,74.0500030517578,72.4400024414062,74.0199966430664,6738800,63.0102882385254
2016-03-03,73.8000030517578,73.8899993896484,72.5800018310547,73.25,4526500,62.3548049926758
2016-03-04,73.370002746582,74.0599975585938,72.9000015258789,73.5999984741211,3481600,62.652759552002
2016-03-07,73.1699981689453,73.9599990844727,72.8000030517578,73.4000015258789,3443100,62.4825096130371
2016-03-08,72.9400024414062,74.5500030517578,72.8899993896484,73,3278900,62.1420097351074
2016-03-09,73.5100021362305,73.9400024414062,73,73.5400009155273,2372000,62.6016731262207
2016-03-10,74,74.2099990844727,72.4300003051758,73.0199966430664,4419200,62.1590156555176
2016-03-11,73.4700012207031,74.9499969482422,73.1900024414062,74.6500015258789,3527200,63.5465888977051
2016-03-14,74.2600021362305,74.5999984741211,73.7900009155273,73.9100036621094,3201800,62.9166374206543
2016-03-15,71.6500015258789,72,69.5999984741211,71.2399978637695,13748200,60.6437797546387
2016-03-16,71.2900009155273,72.9000015258789,71.1699981689453,72.4800033569336,5287400,61.6993408203125
2016-03-17,72.2300033569336,72.3499984741211,67.879997253418,69.0599975585938,15421600,58.7880249023438
2016-03-18,69.1999969482422,71.0500030517578,69.0599975585938,70.9499969482422,10131700,60.3969039916992
2016-03-21,70.8000030517578,71.0500030517578,69.8399963378906,70.25,5900100,59.8010368347168
2016-03-22,70.2099990844727,72.2399978637695,70.1600036621094,71.9199981689453,7655400,61.2226333618164
2016-03-23,72.1699981689453,72.2300033569336,70.9100036621094,71.1699981689453,3884400,60.5841903686523
2016-03-24,70.6500015258789,71.4400024414062,70.1999969482422,71.120002746582,2892900,60.5416297912598
2016-03-28,71.3499984741211,71.4700012207031,70.379997253418,70.620002746582,2661900,60.1159973144531
2016-03-29,70.7399978637695,71.9400024414062,70.6600036621094,71.6999969482422,3814800,61.0353736877441
2016-03-30,71.9800033569336,72.3300018310547,71.0699996948242,71.7799987792969,3081000,61.103458404541
2016-03-31,71.7699966430664,72.3300018310547,71.0999984741211,72.0100021362305,3680000,61.2992401123047
2016-04-01,71.5999984741211,73.6999969482422,71.5299987792969,73.4199981689453,4083600,62.4995307922363
2016-04-04,73.5599975585938,73.7900009155273,72.8899993896484,73.1800003051758,2796300,62.2952346801758
2016-04-05,72.7799987792969,73.6500015258789,72.4800033569336,73.0400009155273,3591800,62.1760482788086
2016-04-06,72.8000030517578,75.0599975585938,72.8000030517578,74.7600021362305,5669100,63.640209197998
2016-04-07,74.5100021362305,75.1600036621094,73.8499984741211,74.5899963378906,3724100,63.4955101013184
2016-04-08,75.2799987792969,75.2799987792969,73.8600006103516,74.3899993896484,3224900,63.325252532959
2016-04-11,74.4800033569336,74.7399978637695,73.8000030517578,73.9499969482422,3351100,62.9506759643555
2016-04-12,73.7799987792969,75.2900009155273,73.5299987792969,74.5699996948242,2849800,63.4784812927246
2016-04-13,74.7300033569336,75.2399978637695,74.0800018310547,75.1600036621094,2341600,63.9807243347168
2016-04-14,75.3000030517578,75.8300018310547,74.8000030517578,75.629997253418,3022100,64.3808212280273
2016-04-15,75.620002746582,76.25,75.0899963378906,75.5299987792969,3007500,64.2956619262695
2016-04-18,75.5800018310547,77.2600021362305,75.1900024414062,77.2200012207031,4088400,65.7343292236328
2016-04-19,77.5800018310547,78.5,76.6399993896484,77.25,3819600,65.7598419189453
2016-04-20,77.2799987792969,77.7699966430664,76.5800018310547,77.0800018310547,4049400,65.6151428222656
2016-04-21,77.1699981689453,78.0999984741211,76.9100036621094,77.370002746582,3286600,65.8620071411133
2016-04-22,77.0999984741211,77.9400024414062,76.9300003051758,77.8300018310547,2697200,66.2535934448242
2016-04-25,77.4599990844727,78,77.1500015258789,77.9400024414062,3767100,66.3472442626953
2016-04-26,76.620002746582,78.3000030517578,76.0899963378906,76.2699966430664,5347300,64.9256210327148
2016-04-27,76.5199966430664,77.1600036621094,75.8199996948242,76.5100021362305,3690900,65.1299209594727
2016-04-28,76.120002746582,76.6600036621094,75.6699981689453,76.4599990844727,4383000,65.0873641967773
2016-04-29,76.5100021362305,76.5100021362305,75.0999984741211,75.5299987792969,3386600,64.2956619262695
2016-05-02,75.9499969482422,77.0800018310547,75.8099975585938,76.75,3571900,65.3342208862305
2016-05-03,76.3399963378906,76.6500015258789,75.5899963378906,76.25,3270700,64.9085922241211
2016-05-04,75.1699981689453,75.620002746582,74.629997253418,74.870002746582,4176800,63.7338447570801
2016-05-05,74.7200012207031,75.3899993896484,74.5500030517578,75.2699966430664,3446400,64.074348449707
2016-05-06,74.7200012207031,74.9499969482422,73.3399963378906,74.5999984741211,4196900,63.5040092468262
2016-05-09,74.7799987792969,75.9000015258789,74.7600021362305,75.5899963378906,2963200,64.3467330932617
2016-05-10,76.2900009155273,77.129997253418,76.0500030517578,76.879997253418,4366000,65.4449005126953
2016-05-11,75.9700012207031,77.0599975585938,75.8399963378906,76.3099975585938,3716300,65.3934555053711
2016-05-12,76.7200012207031,76.9400024414062,75.3600006103516,75.9599990844727,4081900,65.0935363769531
2016-05-13,75.8199996948242,77.0500030517578,75.5699996948242,76.3300018310547,3629700,65.4106140136719
2016-05-16,75.9800033569336,78.4700012207031,75.8399963378906,78.2900009155273,4580100,67.0902252197266
2016-05-17,78.2099990844727,78.7099990844727,75.5199966430664,76.3899993896484,7153300,65.4620132446289
2016-05-18,76.4000015258789,76.8499984741211,75.6100006103516,76.3300018310547,4664900,65.4106140136719
2016-05-19,75.120002746582,75.2300033569336,73.7399978637695,74.3099975585938,4848800,63.6795768737793
2016-05-20,74.7900009155273,75.5400009155273,74.6800003051758,74.8099975585938,4689200,64.1080551147461
2016-05-23,75,75.1399993896484,73.9199981689453,74.0800018310547,4440500,63.482479095459
2016-05-24,74.5500030517578,75.1999969482422,74.3600006103516,74.9899978637695,3711800,64.2622985839844
2016-05-25,75.4899978637695,75.5,74.4499969482422,74.5400009155273,4621700,63.8766822814941
2016-05-26,74.5999984741211,75.5999984741211,74.2699966430664,75.5199966430664,2654600,64.7164688110352
2016-05-27,75.5199966430664,75.7200012207031,74.6699981689453,74.9899978637695,3247500,64.2622985839844
2016-05-31,75.0100021362305,75.629997253418,74.7099990844727,75.0299987792969,4438800,64.2966003417969
2016-06-01,74.9000015258789,75.4400024414062,74.6800003051758,74.9400024414062,2450200,64.2194519042969
2016-06-02,75.2200012207031,75.6800003051758,74.9000015258789,75.4599990844727,3231000,64.6650619506836
2016-06-03,75.5,75.5999984741211,74.25,75.120002746582,5319000,64.3737030029297
2016-06-06,75.1100006103516,75.5,74.1999969482422,74.8399963378906,3253800,64.1337509155273
2016-06-07,74.620002746582,75.0500030517578,74.5100021362305,74.6999969482422,2902900,64.013801574707
2016-06-08,74.6600036621094,75.0899963378906,74.4000015258789,74.9100036621094,3194900,64.193733215332
2016-06-09,74.7699966430664,75.5400009155273,74.2399978637695,74.4300003051758,2760500,63.7824058532715
2016-06-10,74.0899963378906,74.1900024414062,73.1699981689453,73.9499969482422,4124200,63.3710556030273
2016-06-13,74.0800018310547,74.9700012207031,73.6699981689453,73.8600006103516,3767000,63.2939643859863
2016-06-14,73.5400009155273,74.370002746582,73.0599975585938,74.3199996948242,3691900,63.6881446838379
2016-06-15,74.7300033569336,74.8899993896484,73.6100006103516,73.7099990844727,3408900,63.165412902832
2016-06-16,73.4700012207031,74.4700012207031,72.9499969482422,74.25,4788700,63.6281814575195
2016-06-17,74.6500015258789,75.0800018310547,73.4700012207031,73.8600006103516,6604900,63.2939643859863
2016-06-20,74.4499969482422,74.6999969482422,73.2200012207031,73.2799987792969,3640100,62.7969207763672
2016-06-21,73.6999969482422,73.8000030517578,72.5299987792969,72.5699996948242,5999200,62.1884918212891
2016-06-22,72.5,73.9100036621094,72.5,73.0699996948242,4410800,62.6169586181641
2016-06-23,73.5899963378906,73.9400024414062,73.1999969482422,73.9400024414062,2989700,63.3625183105469
2016-06-24,72.4499969482422,75.120002746582,71.870002746582,74.3300018310547,10471300,63.6967468261719
2016-06-27,74.0599975585938,75.0699996948242,73.1999969482422,74.8899993896484,7657800,64.1766128540039
2016-06-28,75.129997253418,76.25,73.75,75.1500015258789,8012300,64.3993911743164
2016-06-29,75.879997253418,78.2399978637695,75.870002746582,78.1500015258789,7123700,66.9702453613281
2016-06-30,78.1999969482422,78.8099975585938,77.4599990844727,78.75,4017200,67.4844284057617
2016-07-01,78.8899993896484,79.3300018310547,78.370002746582,78.9499969482422,2909600,67.6558151245117
2016-07-05,78.8099975585938,79.9000015258789,78.75,79.6399993896484,3286600,68.2470779418945
2016-07-06,79.3199996948242,80.4000015258789,79.0999984741211,80.0199966430664,4669800,68.5727310180664
2016-07-07,79.8300018310547,80.0500030517578,78.6500015258789,79.3199996948242,3587300,67.9728546142578
2016-07-08,79.3199996948242,79.9000015258789,78.9300003051758,79.6600036621094,3134900,68.2642288208008
2016-07-11,79.5400009155273,79.7699966430664,78.9499969482422,79.1399993896484,3461400,67.8186340332031
2016-07-12,79.629997253418,79.8399963378906,78.9700012207031,79.6699981689453,4430000,68.272819519043
2016-07-13,79.9100036621094,80.0299987792969,79.3300018310547,79.3600006103516,2917200,68.0071792602539
2016-07-14,79.5,80.6900024414062,79.4000015258789,80.5899963378906,3823800,69.0611801147461
2016-07-15,80.9800033569336,81,79.9400024414062,80.2200012207031,4529100,68.7441482543945
2016-07-18,80.370002746582,80.5899963378906,79.8600006103516,79.9499969482422,3087600,68.5127334594727
2016-07-19,79.8499984741211,80.25,79.5800018310547,79.9700012207031,3303700,68.5298919677734
2016-07-20,80.2699966430664,80.5199966430664,79.9899978637695,80.2799987792969,2811100,68.795539855957
2016-07-21,80.1999969482422,80.5999984741211,80.0199966430664,80.4000015258789,2685900,68.8983917236328
2016-07-22,80.4000015258789,81.7099990844727,80.2799987792969,81.5899963378906,4315900,69.9181289672852
2016-07-25,81.5899963378906,82,81,81.9800033569336,4180100,70.2523574829102
2016-07-26,82.75,83.3499984741211,81.629997253418,82.0899963378906,5134900,70.3466339111328
2016-07-27,82.25,83.5899963378906,82.1500015258789,83.4000015258789,4057200,71.4692153930664
2016-07-28,83.25,83.3899993896484,81.9499969482422,82.9300003051758,4862000,71.0664520263672
2016-07-29,83.0699996948242,83.4499969482422,82.6399993896484,82.8899993896484,3016200,71.0321807861328
2016-08-01,83.0199966430664,83.7900009155273,82.9400024414062,83.1800003051758,3131100,71.2806854248047
2016-08-02,83.1399993896484,83.6999969482422,82.5699996948242,83.3199996948242,3340100,71.4006576538086
2016-08-03,83.4199981689453,83.4199981689453,82.3600006103516,82.7200012207031,2940900,70.8864898681641
2016-08-04,83.0199966430664,83.0199966430664,82.370002746582,82.4199981689453,2093800,70.6294097900391
2016-08-05,82.4199981689453,82.5199966430664,81.0400009155273,81.5599975585938,5886900,69.8924179077148
2016-08-08,81.4400024414062,81.8499984741211,80.4599990844727,81.5999984741211,4227300,69.9267349243164
2016-08-09,81.75,82.1399993896484,80.6999969482422,81.5,2242800,69.8410186767578
2016-08-10,80.120002746582,81.1600036621094,79.6699981689453,80.5500030517578,4956700,69.0269088745117
2016-08-11,79.9800033569336,80.6699981689453,79.9800033569336,80.5599975585938,2408000,69.4753646850586
2016-08-12,80.1900024414062,80.7200012207031,79.9000015258789,80.2200012207031,2525000,69.1821746826172
2016-08-15,80.3300018310547,80.620002746582,80.0699996948242,80.2600021362305,2780400,69.2166595458984
2016-08-16,80.25,80.4000015258789,79.8399963378906,79.8399963378906,2158700,68.8544387817383
2016-08-17,80.1600036621094,80.3499984741211,79.5800018310547,80.1100006103516,2519500,69.0872802734375
2016-08-18,80.0999984741211,80.379997253418,79.4899978637695,79.7799987792969,3037200,68.8026885986328
2016-08-19,79.5500030517578,79.7900009155273,78.7799987792969,79.0599975585938,3745500,68.181755065918
2016-08-22,79.3199996948242,79.9000015258789,79.0199966430664,79.2900009155273,3157000,68.3801193237305
2016-08-23,79.6800003051758,79.9700012207031,79.4400024414062,79.5699996948242,3406900,68.62158203125
2016-08-24,79.6999969482422,79.9899978637695,78.1800003051758,78.4400024414062,3423000,67.6470565795898
2016-08-25,78.4400024414062,79.1699981689453,77.8000030517578,78.0100021362305,2800500,67.2762145996094
2016-08-26,78.0500030517578,78.8199996948242,77.8399963378906,78.2399978637695,2602300,67.4745864868164
2016-08-29,78.3300018310547,78.7399978637695,78.0500030517578,78.5999984741211,2203300,67.785041809082
2016-08-30,78.5999984741211,78.5999984741211,77.629997253418,77.7699966430664,2025700,67.0692520141602
2016-08-31,77.8899993896484,78.0899963378906,77.5299987792969,77.75,2182600,67.052001953125
2016-09-01,77.75,78,76.8000030517578,77.2300033569336,3544700,66.6035766601562
2016-09-02,77.5199966430664,77.629997253418,76.4499969482422,76.8499984741211,3943400,66.2758483886719
2016-09-06,77.120002746582,78.6999969482422,77.120002746582,78.5100021362305,5528600,67.7074279785156
2016-09-07,78.4899978637695,78.8899993896484,78.2600021362305,78.5899963378906,2971400,67.7764205932617
2016-09-08,80.0299987792969,80.1699981689453,79.4100036621094,79.8899993896484,4405400,68.8975601196289
2016-09-09,79.620002746582,79.620002746582,78.1999969482422,78.2399978637695,4152500,67.4745864868164
2016-09-12,77.9899978637695,79.2900009155273,77.8099975585938,79.0800018310547,3288900,68.1989974975586
2016-09-13,78.870002746582,78.870002746582,77.9899978637695,78.4800033569336,3149000,67.6815643310547
2016-09-14,78.6699981689453,79.2399978637695,78.0199966430664,78.2900009155273,2660900,67.5177154541016
2016-09-15,78.120002746582,79.0599975585938,77.7699966430664,78.8199996948242,2652300,67.9747695922852
2016-09-16,78.6999969482422,78.9100036621094,78.1699981689453,78.8000030517578,4255100,67.9575271606445
2016-09-19,78.7900009155273,79.370002746582,78.4899978637695,79.1600036621094,3321500,68.2680130004883
2016-09-20,79.629997253418,80.3499984741211,79.2900009155273,79.879997253418,3629400,68.888916015625
2016-09-21,79.8000030517578,81,79.6800003051758,80.870002746582,3147600,69.7427139282227
2016-09-22,81.0500030517578,81.4599990844727,80.7300033569336,81.2900009155273,2639800,70.1049041748047
2016-09-23,80.9700012207031,81.4599990844727,80.7699966430664,81.1600036621094,2197700,69.992805480957
2016-09-26,81,81.1500015258789,79.5,79.5199966430664,4332800,68.578483581543
2016-09-27,80.620002746582,80.9300003051758,79.6100006103516,80.879997253418,6888900,69.7513427734375
2016-09-28,80.8399963378906,81.1699981689453,80.0199966430664,80.7099990844727,2467800,69.6047210693359
2016-09-29,80.3499984741211,80.4700012207031,79.2300033569336,79.7399978637695,3269200,68.768180847168
2016-09-30,80.0999984741211,80.6500015258789,80.0299987792969,80.2600021362305,3623000,69.2166595458984
2016-10-03,80,81.0699996948242,79.6900024414062,81,3983500,69.8548278808594
2016-10-04,81.0599975585938,81.4100036621094,80.6800003051758,81.1100006103516,3184100,69.94970703125
2016-10-05,81.3499984741211,82.0899963378906,81.2300033569336,81.75,3560400,70.5016174316406
2016-10-06,81.25,81.7799987792969,80.7300033569336,81.4700012207031,2994200,70.2601470947266
2016-10-07,81.5699996948242,82.3099975585938,81.3000030517578,82.0899963378906,4241400,70.7948608398438
2016-10-10,82.129997253418,83.2399978637695,82.0999984741211,83.0599975585938,4608400,71.6313629150391
2016-10-11,82.5999984741211,82.8499984741211,81.25,81.8099975585938,4218200,70.5533905029297
2016-10-12,81.8099975585938,82.2200012207031,80.4599990844727,80.5100021362305,3629800,69.4322280883789
2016-10-13,79.9300003051758,80.4899978637695,79.5999984741211,80,3565000,68.9924392700195
2016-10-14,80.1699981689453,80.3199996948242,79.2099990844727,79.2699966430664,3143900,68.3628540039062
2016-10-17,79.5299987792969,79.5299987792969,78.0100021362305,78.5299987792969,3884700,67.7246932983398
2016-10-18,79.0899963378906,79.1500015258789,78.5,78.7699966430664,3218300,67.9316558837891
2016-10-19,78.9599990844727,79.3300018310547,78.5299987792969,78.5599975585938,2988500,67.7505722045898
2016-10-20,78.7300033569336,79.1100006103516,78.3899993896484,78.7399978637695,2661900,67.9057769775391
2016-10-21,78.5400009155273,78.7799987792969,78.0800018310547,78.25,3215000,67.4832229614258
2016-10-24,78.4899978637695,78.6900024414062,77.4400024414062,77.5699996948242,4363200,66.8967514038086
2016-10-25,76.879997253418,78.2799987792969,75.5,77.75,8496000,67.052001953125
2016-10-26,77.4199981689453,77.6500015258789,76.370002746582,76.7600021362305,2988700,66.1982269287109
2016-10-27,77.3600006103516,77.4199981689453,76.129997253418,76.1600036621094,3789900,65.6808013916016
2016-10-28,75.620002746582,75.6800003051758,73.8600006103516,74.5299987792969,5651500,64.2750549316406
2016-10-31,74.629997253418,74.7399978637695,73.8000030517578,73.8399963378906,3562100,63.6800155639648
2016-11-01,73.8099975585938,73.9800033569336,71.8499984741211,72.9800033569336,8190500,62.938346862793
2016-11-02,73.1500015258789,73.4899978637695,72.6399993896484,72.6500015258789,4433900,62.6537628173828
2016-11-03,72.8099975585938,73.2799987792969,71.879997253418,72.1100006103516,4843200,62.1880531311035
2016-11-04,72.120002746582,73.0299987792969,71.6699981689453,72.4899978637695,3617200,62.5157699584961
2016-11-07,73.2200012207031,73.9300003051758,73.0500030517578,73.879997253418,4969400,63.7144813537598
2016-11-08,73.5699996948242,74.4700012207031,73.3600006103516,74.0199966430664,2690800,63.8352165222168
2016-11-09,77.1500015258789,79.3000030517578,76.5800018310547,78.3899993896484,7332700,67.6039581298828
2016-11-10,78.9599990844727,79.6999969482422,78,78.3399963378906,6904800,68.0032348632812
2016-11-11,77.9700012207031,78.0899963378906,76.7900009155273,77.6699981689453,3072700,67.4216537475586
2016-11-14,78.0100021362305,78.2399978637695,76.6900024414062,77.0199966430664,3221700,66.8574142456055
2016-11-15,77.4300003051758,77.5400009155273,76.1800003051758,77.3199996948242,3097600,67.1178436279297
2016-11-16,77.5199966430664,77.5199966430664,76.8199996948242,76.9400024414062,1922300,66.787971496582
2016-11-17,77,77.8099975585938,76.7300033569336,77.7099990844727,4519200,67.4563827514648
2016-11-18,77.5800018310547,77.9199981689453,76.5199966430664,76.6699981689453,4571600,66.553596496582
2016-11-21,76.8000030517578,77.0400009155273,76.0999984741211,76.6399993896484,4060300,66.5275573730469
2016-11-22,77.8099975585938,77.8099975585938,75.5,75.9899978637695,5208800,65.9633255004883
